WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod,Year
W804740,Admin,Discharge Summary,15,2019-09-22,BeforeEPR,2019
W968367,Doctor,Discharge Summary,8,2023-08-06,AfterEPR,2023
W973092,Admin,Updating Notes,4,2020-09-27,BeforeEPR,2020
W237511,Nurse,Discharge Summary,8,2024-06-19,AfterEPR,2024
W888455,Admin,Documentation,12,2018-03-10,BeforeEPR,2018
W635534,Nurse,Updating Notes,4,2019-11-14,BeforeEPR,2019
W543301,Nurse,Ordering Tests,5,2020-09-26,BeforeEPR,2020
W427403,Admin,Discharge Summary,19,2020-08-17,BeforeEPR,2020
W781923,Admin,Discharge Summary,8,2024-11-09,AfterEPR,2024
W955617,Admin,Discharge Summary,11,2020-01-02,BeforeEPR,2020
W268389,Doctor,Updating Notes,4,2020-01-04,BeforeEPR,2020
W520125,Admin,Discharge Summary,17,2019-11-19,BeforeEPR,2019
W602346,Admin,Discharge Summary,8,2023-09-14,AfterEPR,2023
W834659,Nurse,Updating Notes,2,2023-07-17,AfterEPR,2023
W916668,Nurse,Updating Notes,3,2024-10-19,AfterEPR,2024
W779620,Admin,Updating Notes,3,2023-12-01,AfterEPR,2023
W927956,Doctor,Documentation,9,2020-08-22,BeforeEPR,2020
W129202,Doctor,Documentation,12,2019-09-14,BeforeEPR,2019
W118592,Nurse,Discharge Summary,9,2023-03-08,AfterEPR,2023
W138619,Admin,Updating Notes,5,2019-06-04,BeforeEPR,2019
W259115,Nurse,Updating Notes,2,2023-11-02,AfterEPR,2023
W112056,Admin,Updating Notes,2,2024-06-11,AfterEPR,2024
W744227,Doctor,Ordering Tests,6,2019-05-13,BeforeEPR,2019
W208876,Nurse,Documentation,13,2021-12-13,BeforeEPR,2021
W897112,Doctor,Ordering Tests,2,2022-07-18,AfterEPR,2022
W278770,Admin,Updating Notes,4,2018-11-22,BeforeEPR,2018
W952479,Nurse,Ordering Tests,6,2019-02-08,BeforeEPR,2019
W319718,Nurse,Ordering Tests,5,2019-09-12,BeforeEPR,2019
W379681,Doctor,Discharge Summary,8,2022-06-16,AfterEPR,2022
W529844,Admin,Documentation,6,2024-09-27,AfterEPR,2024
W250724,Admin,Discharge Summary,10,2024-02-21,AfterEPR,2024
W480422,Doctor,Ordering Tests,3,2023-02-09,AfterEPR,2023
W718288,Admin,Ordering Tests,6,2021-07-27,BeforeEPR,2021
W209785,Admin,Updating Notes,3,2024-12-26,AfterEPR,2024
W449795,Admin,Ordering Tests,5,2020-02-04,BeforeEPR,2020
W632987,Nurse,Ordering Tests,2,2023-06-27,AfterEPR,2023
W596742,Nurse,Discharge Summary,11,2023-04-25,AfterEPR,2023
W246806,Doctor,Ordering Tests,2,2023-04-03,AfterEPR,2023
W824886,Doctor,Documentation,12,2019-08-26,BeforeEPR,2019
W996982,Doctor,Updating Notes,5,2021-08-19,BeforeEPR,2021
W791300,Nurse,Updating Notes,3,2022-06-12,AfterEPR,2022
W762378,Nurse,Updating Notes,3,2024-10-13,AfterEPR,2024
W859699,Doctor,Ordering Tests,4,2019-05-23,BeforeEPR,2019
W566467,Doctor,Ordering Tests,6,2019-10-22,BeforeEPR,2019
W199998,Admin,Discharge Summary,17,2019-04-20,BeforeEPR,2019
W403224,Nurse,Ordering Tests,5,2020-10-24,BeforeEPR,2020
W155543,Nurse,Ordering Tests,6,2019-10-09,BeforeEPR,2019
W995725,Admin,Discharge Summary,16,2021-01-03,BeforeEPR,2021
W841025,Admin,Updating Notes,3,2024-02-20,AfterEPR,2024
W890665,Admin,Updating Notes,3,2022-12-17,AfterEPR,2022
W135880,Admin,Discharge Summary,10,2024-04-14,AfterEPR,2024
W532782,Nurse,Updating Notes,3,2023-05-20,AfterEPR,2023
W873448,Doctor,Documentation,7,2023-03-21,AfterEPR,2023
W450493,Admin,Ordering Tests,5,2020-05-20,BeforeEPR,2020
W530597,Doctor,Ordering Tests,7,2020-02-16,BeforeEPR,2020
W918673,Nurse,Updating Notes,2,2022-12-10,AfterEPR,2022
W163317,Nurse,Updating Notes,4,2021-03-04,BeforeEPR,2021
W653278,Admin,Ordering Tests,4,2019-07-21,BeforeEPR,2019
W192251,Admin,Updating Notes,3,2024-05-19,AfterEPR,2024
W569939,Nurse,Discharge Summary,12,2024-09-23,AfterEPR,2024
W334752,Doctor,Updating Notes,2,2022-11-03,AfterEPR,2022
W382569,Doctor,Documentation,13,2021-02-07,BeforeEPR,2021
W388776,Admin,Discharge Summary,16,2018-12-13,BeforeEPR,2018
W260761,Nurse,Documentation,13,2020-07-05,BeforeEPR,2020
W559071,Doctor,Documentation,6,2024-03-10,AfterEPR,2024
W334411,Admin,Ordering Tests,4,2020-02-12,BeforeEPR,2020
W647928,Admin,Discharge Summary,10,2022-10-09,AfterEPR,2022
W479689,Doctor,Documentation,12,2021-12-09,BeforeEPR,2021
W188267,Admin,Documentation,13,2018-12-01,BeforeEPR,2018
W346151,Nurse,Documentation,12,2021-01-27,BeforeEPR,2021
W575319,Doctor,Updating Notes,3,2024-10-06,AfterEPR,2024
W728138,Nurse,Discharge Summary,12,2021-07-11,BeforeEPR,2021
W337157,Nurse,Discharge Summary,17,2020-08-10,BeforeEPR,2020
W211815,Nurse,Discharge Summary,10,2024-12-06,AfterEPR,2024
W879184,Doctor,Discharge Summary,12,2024-05-23,AfterEPR,2024
W860249,Admin,Updating Notes,2,2023-09-03,AfterEPR,2023
W922870,Nurse,Discharge Summary,7,2019-10-01,BeforeEPR,2019
W184320,Nurse,Documentation,7,2022-12-06,AfterEPR,2022
W844643,Admin,Discharge Summary,9,2022-09-06,AfterEPR,2022
W710244,Nurse,Updating Notes,3,2019-04-09,BeforeEPR,2019
W632157,Nurse,Ordering Tests,3,2024-09-19,AfterEPR,2024
W471864,Doctor,Discharge Summary,8,2022-05-07,AfterEPR,2022
W441499,Nurse,Documentation,6,2024-06-18,AfterEPR,2024
W837186,Admin,Discharge Summary,15,2020-12-16,BeforeEPR,2020
W363955,Doctor,Updating Notes,4,2018-04-22,BeforeEPR,2018
W979612,Nurse,Updating Notes,3,2023-01-02,AfterEPR,2023
W625448,Admin,Discharge Summary,17,2021-06-18,BeforeEPR,2021
W253657,Doctor,Updating Notes,5,2020-07-09,BeforeEPR,2020
W445290,Doctor,Updating Notes,3,2023-11-25,AfterEPR,2023
W942921,Admin,Ordering Tests,2,2024-06-01,AfterEPR,2024
W392580,Admin,Updating Notes,3,2023-04-05,AfterEPR,2023
W974630,Doctor,Ordering Tests,3,2023-05-24,AfterEPR,2023
W317204,Nurse,Ordering Tests,2,2023-03-19,AfterEPR,2023
W938437,Nurse,Discharge Summary,12,2023-11-05,AfterEPR,2023
W121832,Admin,Documentation,9,2021-09-04,BeforeEPR,2021
W537663,Admin,Ordering Tests,2,2022-03-15,AfterEPR,2022
W844146,Doctor,Ordering Tests,7,2018-11-03,BeforeEPR,2018
W108495,Nurse,Documentation,5,2022-08-13,AfterEPR,2022
W332537,Admin,Ordering Tests,5,2020-01-24,BeforeEPR,2020
W960007,Nurse,Updating Notes,3,2018-04-09,BeforeEPR,2018
W259055,Admin,Ordering Tests,3,2022-09-10,AfterEPR,2022
W937795,Admin,Updating Notes,6,2018-01-12,BeforeEPR,2018
W255900,Nurse,Ordering Tests,3,2023-12-12,AfterEPR,2023
W108043,Nurse,Documentation,14,2021-04-08,BeforeEPR,2021
W238257,Admin,Documentation,7,2022-05-23,AfterEPR,2022
W862916,Nurse,Documentation,7,2023-11-04,AfterEPR,2023
W801720,Admin,Documentation,5,2022-12-10,AfterEPR,2022
W935575,Admin,Documentation,6,2023-02-22,AfterEPR,2023
W751962,Nurse,Updating Notes,3,2023-11-09,AfterEPR,2023
W673118,Doctor,Updating Notes,4,2020-12-03,BeforeEPR,2020
W721463,Doctor,Updating Notes,3,2024-12-05,AfterEPR,2024
W265925,Doctor,Discharge Summary,9,2022-08-06,AfterEPR,2022
W462754,Doctor,Ordering Tests,3,2022-02-20,AfterEPR,2022
W281035,Nurse,Documentation,12,2018-12-02,BeforeEPR,2018
W514202,Nurse,Discharge Summary,10,2023-03-06,AfterEPR,2023
W813411,Admin,Documentation,10,2021-12-22,BeforeEPR,2021
W603937,Admin,Updating Notes,2,2022-05-05,AfterEPR,2022
W265602,Doctor,Updating Notes,3,2022-05-06,AfterEPR,2022
W614799,Admin,Updating Notes,3,2023-06-07,AfterEPR,2023
W635341,Nurse,Documentation,6,2022-03-22,AfterEPR,2022
W124118,Admin,Discharge Summary,12,2019-02-15,BeforeEPR,2019
W438295,Doctor,Documentation,7,2023-05-03,AfterEPR,2023
W806934,Nurse,Discharge Summary,17,2021-02-21,BeforeEPR,2021
W757698,Admin,Updating Notes,3,2019-11-25,BeforeEPR,2019
W522169,Doctor,Discharge Summary,11,2022-04-10,AfterEPR,2022
W601506,Nurse,Updating Notes,4,2021-01-22,BeforeEPR,2021
W874243,Nurse,Updating Notes,3,2023-11-16,AfterEPR,2023
W173308,Doctor,Ordering Tests,2,2022-04-08,AfterEPR,2022
W964710,Doctor,Documentation,7,2024-02-04,AfterEPR,2024
W888739,Doctor,Discharge Summary,10,2022-01-05,AfterEPR,2022
W835597,Doctor,Discharge Summary,10,2024-09-12,AfterEPR,2024
W919455,Nurse,Updating Notes,3,2024-10-22,AfterEPR,2024
W706392,Admin,Ordering Tests,2,2023-05-25,AfterEPR,2023
W809396,Nurse,Discharge Summary,9,2023-04-01,AfterEPR,2023
W911136,Doctor,Discharge Summary,12,2018-01-07,BeforeEPR,2018
W305935,Doctor,Documentation,9,2020-12-09,BeforeEPR,2020
W502026,Nurse,Ordering Tests,5,2019-04-02,BeforeEPR,2019
W704437,Admin,Updating Notes,4,2020-12-26,BeforeEPR,2020
W464689,Doctor,Discharge Summary,17,2020-09-16,BeforeEPR,2020
W328253,Doctor,Discharge Summary,7,2022-05-11,AfterEPR,2022
W127519,Nurse,Documentation,14,2019-10-21,BeforeEPR,2019
W107008,Nurse,Documentation,13,2020-08-25,BeforeEPR,2020
W190205,Doctor,Documentation,11,2018-08-24,BeforeEPR,2018
W907462,Nurse,Ordering Tests,2,2024-10-03,AfterEPR,2024
W308780,Admin,Documentation,11,2019-01-15,BeforeEPR,2019
W781330,Nurse,Discharge Summary,17,2020-04-11,BeforeEPR,2020
W924756,Nurse,Updating Notes,4,2020-12-03,BeforeEPR,2020
W356399,Doctor,Documentation,10,2018-09-09,BeforeEPR,2018
W297501,Admin,Updating Notes,2,2023-10-06,AfterEPR,2023
W592845,Doctor,Ordering Tests,6,2020-09-06,BeforeEPR,2020
W397263,Doctor,Discharge Summary,16,2021-12-02,BeforeEPR,2021
W258188,Admin,Updating Notes,5,2020-01-24,BeforeEPR,2020
W454050,Doctor,Documentation,13,2018-07-10,BeforeEPR,2018
W237423,Doctor,Documentation,11,2019-08-21,BeforeEPR,2019
W303268,Admin,Documentation,6,2022-01-23,AfterEPR,2022
W608087,Doctor,Ordering Tests,2,2022-07-13,AfterEPR,2022
W976024,Admin,Documentation,7,2024-09-18,AfterEPR,2024
W773047,Doctor,Ordering Tests,7,2021-09-13,BeforeEPR,2021
W251315,Nurse,Discharge Summary,10,2022-01-22,AfterEPR,2022
W951342,Doctor,Ordering Tests,5,2019-04-09,BeforeEPR,2019
W341222,Doctor,Updating Notes,3,2024-12-18,AfterEPR,2024
W779176,Nurse,Updating Notes,5,2018-04-24,BeforeEPR,2018
W245963,Nurse,Discharge Summary,10,2024-10-11,AfterEPR,2024
W837901,Doctor,Documentation,8,2024-10-17,AfterEPR,2024
W986051,Nurse,Documentation,13,2019-03-09,BeforeEPR,2019
W761962,Doctor,Discharge Summary,18,2021-06-08,BeforeEPR,2021
W875399,Admin,Ordering Tests,3,2022-03-05,AfterEPR,2022
W899837,Admin,Discharge Summary,9,2022-05-13,AfterEPR,2022
W860809,Nurse,Ordering Tests,7,2020-12-23,BeforeEPR,2020
W522189,Doctor,Documentation,9,2021-12-15,BeforeEPR,2021
W193152,Admin,Documentation,14,2019-05-06,BeforeEPR,2019
W148142,Admin,Discharge Summary,12,2024-06-02,AfterEPR,2024
W868945,Doctor,Documentation,7,2022-03-26,AfterEPR,2022
W550986,Nurse,Ordering Tests,5,2020-11-15,BeforeEPR,2020
W724165,Nurse,Documentation,10,2021-07-19,BeforeEPR,2021
W860172,Nurse,Documentation,7,2023-08-10,AfterEPR,2023
W832576,Admin,Ordering Tests,6,2018-12-02,BeforeEPR,2018
W272164,Admin,Discharge Summary,10,2023-04-20,AfterEPR,2023
W511448,Nurse,Updating Notes,5,2020-01-15,BeforeEPR,2020
W903642,Admin,Ordering Tests,3,2024-04-09,AfterEPR,2024
W571755,Doctor,Updating Notes,3,2023-08-09,AfterEPR,2023
W770422,Doctor,Ordering Tests,3,2022-11-14,AfterEPR,2022
W655057,Doctor,Discharge Summary,14,2020-03-18,BeforeEPR,2020
W617276,Admin,Updating Notes,4,2020-07-27,BeforeEPR,2020
W613976,Doctor,Ordering Tests,3,2024-03-04,AfterEPR,2024
W200377,Doctor,Updating Notes,5,2020-04-22,BeforeEPR,2020
W280203,Nurse,Documentation,9,2020-10-09,BeforeEPR,2020
W226400,Nurse,Updating Notes,4,2021-09-14,BeforeEPR,2021
W734919,Doctor,Documentation,12,2021-11-03,BeforeEPR,2021
W639027,Admin,Discharge Summary,11,2022-09-13,AfterEPR,2022
W120274,Doctor,Updating Notes,5,2020-01-10,BeforeEPR,2020
W954613,Nurse,Updating Notes,3,2019-08-11,BeforeEPR,2019
W700214,Admin,Documentation,10,2020-05-13,BeforeEPR,2020
W690890,Doctor,Ordering Tests,2,2023-08-16,AfterEPR,2023
W315026,Nurse,Documentation,11,2020-10-23,BeforeEPR,2020
W870878,Nurse,Documentation,8,2022-11-06,AfterEPR,2022
W638627,Admin,Documentation,6,2023-01-10,AfterEPR,2023
W643796,Admin,Documentation,11,2021-10-03,BeforeEPR,2021
W355391,Nurse,Ordering Tests,2,2023-11-19,AfterEPR,2023
W396874,Doctor,Documentation,8,2024-09-10,AfterEPR,2024
W583708,Doctor,Ordering Tests,3,2022-10-06,AfterEPR,2022
W434090,Nurse,Ordering Tests,2,2023-09-08,AfterEPR,2023
W719137,Admin,Discharge Summary,10,2021-04-11,BeforeEPR,2021
W628881,Doctor,Updating Notes,2,2023-08-15,AfterEPR,2023
W584610,Nurse,Ordering Tests,3,2024-06-26,AfterEPR,2024
W486890,Doctor,Updating Notes,5,2019-12-27,BeforeEPR,2019
W499055,Doctor,Ordering Tests,3,2023-10-25,AfterEPR,2023
W693532,Admin,Documentation,8,2022-08-20,AfterEPR,2022
W827354,Admin,Documentation,14,2018-09-01,BeforeEPR,2018
W620616,Nurse,Ordering Tests,2,2022-06-05,AfterEPR,2022
W953787,Doctor,Updating Notes,4,2018-12-10,BeforeEPR,2018
W142594,Nurse,Ordering Tests,6,2018-07-01,BeforeEPR,2018
W278432,Admin,Updating Notes,4,2019-05-06,BeforeEPR,2019
W148227,Admin,Documentation,7,2024-08-22,AfterEPR,2024
W346905,Nurse,Ordering Tests,3,2023-09-22,AfterEPR,2023
W280563,Admin,Documentation,6,2023-07-02,AfterEPR,2023
W673517,Nurse,Ordering Tests,3,2024-09-26,AfterEPR,2024
W776164,Nurse,Discharge Summary,16,2019-11-20,BeforeEPR,2019
W691828,Doctor,Documentation,8,2020-07-25,BeforeEPR,2020
W296789,Nurse,Ordering Tests,2,2024-01-27,AfterEPR,2024
W855356,Nurse,Updating Notes,5,2018-04-08,BeforeEPR,2018
W471164,Doctor,Documentation,7,2022-08-14,AfterEPR,2022
W403928,Nurse,Discharge Summary,9,2024-11-14,AfterEPR,2024
W141300,Nurse,Documentation,11,2021-11-20,BeforeEPR,2021
W267601,Doctor,Documentation,6,2022-04-15,AfterEPR,2022
W210275,Doctor,Updating Notes,5,2019-08-19,BeforeEPR,2019
W941539,Doctor,Discharge Summary,9,2023-07-25,AfterEPR,2023
W283517,Doctor,Updating Notes,3,2024-02-01,AfterEPR,2024
W628854,Admin,Ordering Tests,6,2021-09-20,BeforeEPR,2021
W865567,Doctor,Documentation,5,2024-04-22,AfterEPR,2024
W956526,Admin,Documentation,11,2018-04-10,BeforeEPR,2018
W854407,Admin,Ordering Tests,6,2018-07-15,BeforeEPR,2018
W570312,Doctor,Updating Notes,5,2020-08-24,BeforeEPR,2020
W221903,Admin,Documentation,8,2021-09-02,BeforeEPR,2021
W707266,Nurse,Discharge Summary,14,2020-01-25,BeforeEPR,2020
W923981,Admin,Discharge Summary,10,2022-09-02,AfterEPR,2022
W980310,Nurse,Documentation,12,2020-05-15,BeforeEPR,2020
W524108,Doctor,Discharge Summary,17,2021-06-04,BeforeEPR,2021
W315312,Admin,Discharge Summary,15,2018-05-18,BeforeEPR,2018
W422778,Doctor,Ordering Tests,4,2020-01-16,BeforeEPR,2020
W787479,Admin,Documentation,11,2020-06-21,BeforeEPR,2020
W420868,Admin,Discharge Summary,15,2018-03-25,BeforeEPR,2018
W770878,Nurse,Discharge Summary,15,2020-05-15,BeforeEPR,2020
W292078,Nurse,Documentation,8,2024-07-22,AfterEPR,2024
W176431,Admin,Updating Notes,3,2024-09-25,AfterEPR,2024
W124458,Admin,Updating Notes,2,2023-09-19,AfterEPR,2023
W700862,Doctor,Documentation,13,2020-09-19,BeforeEPR,2020
W143587,Nurse,Ordering Tests,5,2018-03-09,BeforeEPR,2018
W315165,Admin,Documentation,8,2024-10-20,AfterEPR,2024
W287120,Doctor,Updating Notes,4,2018-06-24,BeforeEPR,2018
W836039,Nurse,Discharge Summary,9,2024-07-04,AfterEPR,2024
W112503,Doctor,Updating Notes,5,2019-04-05,BeforeEPR,2019
W410689,Admin,Documentation,13,2019-09-18,BeforeEPR,2019
W860678,Admin,Updating Notes,4,2018-12-15,BeforeEPR,2018
W291732,Doctor,Updating Notes,5,2020-10-20,BeforeEPR,2020
W442119,Doctor,Documentation,13,2020-08-11,BeforeEPR,2020
W758639,Admin,Discharge Summary,7,2022-10-13,AfterEPR,2022
W902573,Doctor,Documentation,8,2022-10-19,AfterEPR,2022
W863318,Nurse,Ordering Tests,2,2024-02-05,AfterEPR,2024
W958593,Admin,Ordering Tests,5,2019-03-15,BeforeEPR,2019
W957929,Doctor,Discharge Summary,8,2022-11-20,AfterEPR,2022
W409385,Admin,Ordering Tests,2,2023-02-17,AfterEPR,2023
W252191,Admin,Updating Notes,3,2023-06-13,AfterEPR,2023
W332447,Doctor,Ordering Tests,6,2019-12-20,BeforeEPR,2019
W337360,Nurse,Ordering Tests,6,2018-04-14,BeforeEPR,2018
W272641,Nurse,Updating Notes,2,2022-06-17,AfterEPR,2022
W376163,Nurse,Updating Notes,2,2024-04-18,AfterEPR,2024
W130564,Doctor,Updating Notes,2,2022-10-20,AfterEPR,2022
W516262,Admin,Documentation,7,2024-06-16,AfterEPR,2024
W511084,Doctor,Updating Notes,5,2021-03-18,BeforeEPR,2021
W777753,Nurse,Documentation,6,2023-02-21,AfterEPR,2023
W407706,Nurse,Ordering Tests,3,2022-11-01,AfterEPR,2022
W326754,Admin,Discharge Summary,10,2023-08-06,AfterEPR,2023
W849579,Doctor,Discharge Summary,11,2024-07-15,AfterEPR,2024
W809162,Admin,Discharge Summary,9,2024-11-05,AfterEPR,2024
W481631,Doctor,Updating Notes,3,2022-12-03,AfterEPR,2022
W530624,Admin,Ordering Tests,2,2024-11-07,AfterEPR,2024
W817930,Doctor,Discharge Summary,9,2023-04-05,AfterEPR,2023
W240616,Nurse,Documentation,6,2024-03-16,AfterEPR,2024
W582067,Doctor,Updating Notes,3,2024-12-14,AfterEPR,2024
W250753,Doctor,Documentation,16,2019-05-14,BeforeEPR,2019
W338853,Doctor,Discharge Summary,12,2019-05-27,BeforeEPR,2019
W941905,Nurse,Ordering Tests,4,2018-02-07,BeforeEPR,2018
W534939,Doctor,Discharge Summary,15,2019-09-19,BeforeEPR,2019
W179567,Admin,Discharge Summary,15,2021-03-22,BeforeEPR,2021
W667220,Doctor,Discharge Summary,10,2022-02-10,AfterEPR,2022
W786567,Doctor,Documentation,7,2023-05-17,AfterEPR,2023
W641354,Doctor,Discharge Summary,16,2018-04-23,BeforeEPR,2018
W709188,Admin,Updating Notes,2,2023-11-13,AfterEPR,2023
W753037,Admin,Discharge Summary,9,2023-04-05,AfterEPR,2023
W256411,Nurse,Documentation,11,2018-01-14,BeforeEPR,2018
W484103,Doctor,Discharge Summary,14,2021-10-06,BeforeEPR,2021
W964053,Nurse,Discharge Summary,11,2024-06-07,AfterEPR,2024
W394380,Nurse,Discharge Summary,8,2022-09-03,AfterEPR,2022
W954232,Nurse,Discharge Summary,9,2023-06-03,AfterEPR,2023
W640216,Nurse,Documentation,7,2023-08-04,AfterEPR,2023
W811791,Admin,Discharge Summary,9,2023-04-08,AfterEPR,2023
W156995,Admin,Documentation,8,2022-04-14,AfterEPR,2022
W819200,Admin,Discharge Summary,19,2021-07-12,BeforeEPR,2021
W431220,Doctor,Discharge Summary,7,2022-12-14,AfterEPR,2022
W593318,Nurse,Ordering Tests,3,2022-04-11,AfterEPR,2022
W356528,Admin,Documentation,12,2019-08-16,BeforeEPR,2019
W566404,Doctor,Ordering Tests,6,2018-12-22,BeforeEPR,2018
W461180,Doctor,Ordering Tests,7,2021-12-25,BeforeEPR,2021
W567657,Nurse,Updating Notes,5,2021-05-14,BeforeEPR,2021
W284322,Nurse,Discharge Summary,14,2020-01-02,BeforeEPR,2020
W490746,Doctor,Updating Notes,2,2022-06-02,AfterEPR,2022
W225522,Doctor,Ordering Tests,5,2018-01-16,BeforeEPR,2018
W981817,Doctor,Updating Notes,2,2022-04-16,AfterEPR,2022
W575596,Admin,Updating Notes,2,2023-04-08,AfterEPR,2023
W635236,Admin,Documentation,7,2018-07-14,BeforeEPR,2018
W970829,Admin,Documentation,11,2021-11-14,BeforeEPR,2021
W483682,Doctor,Ordering Tests,3,2022-04-13,AfterEPR,2022
W104008,Nurse,Ordering Tests,3,2022-07-06,AfterEPR,2022
W360166,Nurse,Updating Notes,2,2023-12-17,AfterEPR,2023
W825434,Admin,Discharge Summary,15,2019-07-23,BeforeEPR,2019
W695191,Admin,Documentation,8,2022-01-15,AfterEPR,2022
W853265,Admin,Documentation,6,2024-09-06,AfterEPR,2024
W698186,Doctor,Discharge Summary,9,2022-09-10,AfterEPR,2022
W436117,Nurse,Documentation,12,2018-09-13,BeforeEPR,2018
W822939,Doctor,Updating Notes,3,2023-03-19,AfterEPR,2023
W559285,Doctor,Discharge Summary,10,2022-11-12,AfterEPR,2022
W159215,Nurse,Updating Notes,5,2019-06-03,BeforeEPR,2019
W409510,Admin,Discharge Summary,8,2024-02-14,AfterEPR,2024
W744441,Admin,Documentation,5,2022-08-19,AfterEPR,2022
W817672,Nurse,Updating Notes,4,2019-03-27,BeforeEPR,2019
W990355,Admin,Ordering Tests,5,2019-02-05,BeforeEPR,2019
W425273,Doctor,Discharge Summary,10,2023-02-22,AfterEPR,2023
W515158,Nurse,Updating Notes,5,2020-01-26,BeforeEPR,2020
W123080,Nurse,Ordering Tests,7,2019-10-09,BeforeEPR,2019
W628803,Nurse,Discharge Summary,9,2023-08-23,AfterEPR,2023
W800093,Admin,Discharge Summary,11,2024-08-26,AfterEPR,2024
W760248,Doctor,Updating Notes,3,2022-12-23,AfterEPR,2022
W913006,Nurse,Updating Notes,4,2021-09-18,BeforeEPR,2021
W100381,Admin,Updating Notes,4,2019-05-10,BeforeEPR,2019
W267708,Nurse,Discharge Summary,10,2024-06-18,AfterEPR,2024
W600483,Doctor,Ordering Tests,5,2020-08-20,BeforeEPR,2020
W853054,Admin,Ordering Tests,5,2021-12-27,BeforeEPR,2021
W289103,Doctor,Updating Notes,5,2020-09-12,BeforeEPR,2020
W738841,Doctor,Discharge Summary,8,2024-04-23,AfterEPR,2024
W546631,Doctor,Documentation,9,2019-11-19,BeforeEPR,2019
W364765,Nurse,Documentation,7,2022-12-21,AfterEPR,2022
W767275,Doctor,Ordering Tests,2,2023-05-03,AfterEPR,2023
W712258,Doctor,Documentation,11,2018-11-24,BeforeEPR,2018
W179880,Admin,Updating Notes,2,2024-02-05,AfterEPR,2024
W854925,Doctor,Ordering Tests,3,2023-12-19,AfterEPR,2023
W886953,Nurse,Updating Notes,3,2019-06-26,BeforeEPR,2019
W405208,Admin,Updating Notes,4,2019-12-18,BeforeEPR,2019
W526460,Nurse,Updating Notes,3,2024-11-16,AfterEPR,2024
W849284,Doctor,Updating Notes,3,2022-12-21,AfterEPR,2022
W411163,Doctor,Documentation,4,2024-05-05,AfterEPR,2024
W141212,Admin,Documentation,6,2023-09-24,AfterEPR,2023
W769530,Nurse,Discharge Summary,11,2020-08-15,BeforeEPR,2020
W527590,Doctor,Documentation,7,2023-07-03,AfterEPR,2023
W420153,Doctor,Documentation,8,2023-06-14,AfterEPR,2023
W558756,Doctor,Discharge Summary,9,2024-08-17,AfterEPR,2024
W372031,Nurse,Documentation,7,2022-05-22,AfterEPR,2022
W178904,Nurse,Documentation,8,2022-03-16,AfterEPR,2022
W311698,Doctor,Discharge Summary,10,2022-04-08,AfterEPR,2022
W107763,Doctor,Documentation,11,2018-05-16,BeforeEPR,2018
W542275,Doctor,Discharge Summary,7,2024-09-27,AfterEPR,2024
W864475,Nurse,Documentation,12,2018-01-16,BeforeEPR,2018
W198570,Nurse,Documentation,11,2020-04-24,BeforeEPR,2020
W331142,Doctor,Documentation,15,2019-01-23,BeforeEPR,2019
W287590,Admin,Discharge Summary,13,2020-01-19,BeforeEPR,2020
W702454,Admin,Documentation,6,2019-06-12,BeforeEPR,2019
W944506,Doctor,Ordering Tests,3,2024-09-20,AfterEPR,2024
W567111,Nurse,Updating Notes,3,2024-09-07,AfterEPR,2024
W690534,Nurse,Discharge Summary,8,2024-08-14,AfterEPR,2024
W417065,Admin,Discharge Summary,15,2020-04-20,BeforeEPR,2020
W429355,Nurse,Documentation,6,2023-05-15,AfterEPR,2023
W273636,Doctor,Updating Notes,4,2021-06-08,BeforeEPR,2021
W167117,Admin,Updating Notes,5,2019-02-06,BeforeEPR,2019
W735741,Nurse,Ordering Tests,6,2020-04-17,BeforeEPR,2020
W630261,Admin,Discharge Summary,14,2019-07-07,BeforeEPR,2019
W540422,Nurse,Ordering Tests,3,2020-01-08,BeforeEPR,2020
W790261,Nurse,Discharge Summary,10,2023-06-26,AfterEPR,2023
W891804,Admin,Updating Notes,4,2019-07-16,BeforeEPR,2019
W404786,Doctor,Discharge Summary,11,2023-05-19,AfterEPR,2023
W961143,Doctor,Discharge Summary,12,2021-09-13,BeforeEPR,2021
W498507,Nurse,Updating Notes,4,2018-08-20,BeforeEPR,2018
W515064,Admin,Discharge Summary,15,2018-05-06,BeforeEPR,2018
W729915,Nurse,Ordering Tests,6,2019-02-24,BeforeEPR,2019
W375192,Nurse,Documentation,5,2023-04-10,AfterEPR,2023
W298337,Admin,Ordering Tests,6,2021-09-06,BeforeEPR,2021
W368685,Doctor,Documentation,13,2018-02-27,BeforeEPR,2018
