WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod
W498507,Nurse,Updating Notes,4,2018-08-20,BeforeEPR
W515064,Admin,Discharge Summary,15,2018-05-06,BeforeEPR
W729915,Nurse,Ordering Tests,6,2019-02-24,BeforeEPR
W375192,Nurse,Documentation,5,2023-04-10,AfterEPR
W298337,Admin,Ordering Tests,6,2021-09-06,BeforeEPR
W368685,Doctor,Documentation,13,2018-02-27,BeforeEPR
W289329,Doctor,Discharge Summary,8,2023-03-24,AfterEPR
W924231,Admin,Updating Notes,3,2024-06-17,AfterEPR
W250395,Nurse,Updating Notes,2,2023-01-01,AfterEPR
W451785,Admin,Ordering Tests,2,2022-04-19,AfterEPR
W946622,Doctor,Updating Notes,2,2024-10-08,AfterEPR
W410715,Nurse,Ordering Tests,5,2018-09-08,BeforeEPR
W716496,Doctor,Updating Notes,3,2023-10-07,AfterEPR
W771452,Doctor,Ordering Tests,3,2022-09-09,AfterEPR
W262813,Doctor,Documentation,12,2021-11-10,BeforeEPR
W554047,Admin,Discharge Summary,9,2022-03-26,AfterEPR
W890328,Doctor,Documentation,10,2018-05-10,BeforeEPR
W878286,Doctor,Documentation,7,2024-07-14,AfterEPR
W329713,Nurse,Documentation,7,2018-01-14,BeforeEPR
W271983,Nurse,Discharge Summary,10,2024-12-22,AfterEPR
W286268,Nurse,Discharge Summary,14,2018-10-11,BeforeEPR
W990397,Admin,Discharge Summary,14,2020-02-25,BeforeEPR
W958597,Doctor,Ordering Tests,6,2021-02-25,BeforeEPR
W116744,Nurse,Updating Notes,4,2018-02-07,BeforeEPR
W304677,Doctor,Discharge Summary,8,2023-03-21,AfterEPR
W966933,Doctor,Documentation,11,2021-07-08,BeforeEPR
W946304,Doctor,Ordering Tests,5,2019-05-27,BeforeEPR
W981592,Doctor,Updating Notes,2,2022-01-10,AfterEPR
W351092,Nurse,Ordering Tests,3,2023-08-06,AfterEPR
W114854,Nurse,Discharge Summary,17,2020-02-18,BeforeEPR
W545368,Nurse,Ordering Tests,4,2020-03-25,BeforeEPR
W319064,Doctor,Ordering Tests,2,2024-01-13,AfterEPR
W617427,Doctor,Documentation,6,2022-06-21,AfterEPR
W615068,Nurse,Updating Notes,3,2024-12-02,AfterEPR
W514756,Nurse,Ordering Tests,2,2024-07-13,AfterEPR
W616274,Nurse,Updating Notes,3,2024-05-21,AfterEPR
W832129,Doctor,Documentation,9,2024-02-17,AfterEPR
W128875,Nurse,Documentation,10,2019-02-09,BeforeEPR
W278234,Nurse,Updating Notes,2,2024-09-11,AfterEPR
W449237,Admin,Documentation,10,2019-04-16,BeforeEPR
W364454,Admin,Updating Notes,6,2018-12-14,BeforeEPR
W691820,Doctor,Updating Notes,4,2020-06-08,BeforeEPR
W144852,Nurse,Discharge Summary,7,2023-08-09,AfterEPR
W232317,Doctor,Ordering Tests,7,2020-06-03,BeforeEPR
W528988,Admin,Documentation,13,2021-09-24,BeforeEPR
W566749,Nurse,Updating Notes,3,2023-07-15,AfterEPR
W106339,Admin,Updating Notes,5,2018-07-10,BeforeEPR
W343564,Admin,Updating Notes,4,2018-07-05,BeforeEPR
W185920,Doctor,Documentation,13,2020-12-14,BeforeEPR
W615810,Admin,Updating Notes,5,2021-01-10,BeforeEPR
W747868,Nurse,Documentation,7,2023-08-07,AfterEPR
W311097,Doctor,Ordering Tests,5,2018-08-24,BeforeEPR
W552479,Nurse,Documentation,12,2019-08-13,BeforeEPR
W826898,Doctor,Updating Notes,2,2022-04-19,AfterEPR
W916108,Admin,Updating Notes,2,2024-07-03,AfterEPR
W266458,Admin,Updating Notes,3,2022-07-03,AfterEPR
W263467,Doctor,Updating Notes,5,2019-11-06,BeforeEPR
W949983,Doctor,Ordering Tests,5,2021-06-22,BeforeEPR
W200302,Doctor,Discharge Summary,12,2021-12-07,BeforeEPR
W897343,Admin,Updating Notes,3,2023-01-01,AfterEPR
W109648,Admin,Documentation,7,2023-05-21,AfterEPR
W951449,Doctor,Ordering Tests,6,2019-03-10,BeforeEPR
W821399,Doctor,Documentation,8,2023-11-02,AfterEPR
W768319,Doctor,Documentation,14,2018-07-17,BeforeEPR
W720760,Doctor,Documentation,6,2023-05-25,AfterEPR
W921912,Nurse,Discharge Summary,14,2018-04-27,BeforeEPR
W354163,Doctor,Discharge Summary,15,2018-07-24,BeforeEPR
W594601,Nurse,Updating Notes,6,2021-09-04,BeforeEPR
W624658,Doctor,Updating Notes,2,2024-08-01,AfterEPR
W171889,Nurse,Ordering Tests,2,2022-06-14,AfterEPR
W877821,Admin,Discharge Summary,16,2021-11-23,BeforeEPR
W444142,Doctor,Documentation,12,2019-05-24,BeforeEPR
W416811,Doctor,Documentation,6,2022-10-19,AfterEPR
W941161,Doctor,Documentation,4,2023-11-27,AfterEPR
W143047,Nurse,Discharge Summary,15,2020-03-23,BeforeEPR
W443683,Nurse,Ordering Tests,5,2019-11-19,BeforeEPR
W913536,Doctor,Documentation,12,2019-10-01,BeforeEPR
W489547,Nurse,Discharge Summary,14,2018-06-10,BeforeEPR
W951739,Admin,Ordering Tests,3,2023-08-06,AfterEPR
W570317,Doctor,Updating Notes,3,2024-09-20,AfterEPR
W643358,Doctor,Ordering Tests,2,2024-10-26,AfterEPR
W651600,Doctor,Updating Notes,5,2020-02-23,BeforeEPR
W493548,Nurse,Discharge Summary,10,2023-03-18,AfterEPR
W641008,Nurse,Documentation,13,2020-03-11,BeforeEPR
W447639,Nurse,Discharge Summary,15,2018-04-12,BeforeEPR
W382500,Doctor,Documentation,7,2022-12-06,AfterEPR
W972235,Doctor,Discharge Summary,15,2021-11-26,BeforeEPR
W948500,Doctor,Discharge Summary,12,2019-06-19,BeforeEPR
W644438,Nurse,Updating Notes,3,2023-12-12,AfterEPR
W957510,Doctor,Updating Notes,4,2020-12-19,BeforeEPR
W149341,Admin,Discharge Summary,10,2023-01-03,AfterEPR
W297498,Nurse,Ordering Tests,5,2020-11-08,BeforeEPR
W402630,Admin,Documentation,11,2018-02-25,BeforeEPR
W541650,Doctor,Discharge Summary,17,2020-01-24,BeforeEPR
W880022,Admin,Discharge Summary,10,2024-11-20,AfterEPR
W858539,Admin,Updating Notes,3,2024-08-12,AfterEPR
W162409,Doctor,Documentation,10,2021-10-16,BeforeEPR
W940722,Admin,Discharge Summary,16,2021-12-05,BeforeEPR
W518356,Admin,Documentation,6,2022-03-20,AfterEPR
W277181,Admin,Documentation,6,2023-07-15,AfterEPR
W396060,Nurse,Discharge Summary,16,2021-09-13,BeforeEPR
W511328,Doctor,Updating Notes,3,2021-04-05,BeforeEPR
W861779,Nurse,Updating Notes,5,2019-12-24,BeforeEPR
W478611,Doctor,Updating Notes,3,2020-06-21,BeforeEPR
W182661,Doctor,Ordering Tests,4,2020-09-23,BeforeEPR
W339619,Admin,Documentation,6,2022-12-08,AfterEPR
W954611,Admin,Ordering Tests,6,2019-01-13,BeforeEPR
W367394,Nurse,Discharge Summary,14,2021-04-20,BeforeEPR
W223871,Admin,Ordering Tests,5,2020-10-25,BeforeEPR
W277834,Doctor,Discharge Summary,13,2021-08-02,BeforeEPR
W486529,Nurse,Discharge Summary,8,2024-01-06,AfterEPR
W519195,Nurse,Documentation,10,2021-09-15,BeforeEPR
W395091,Admin,Discharge Summary,11,2022-02-08,AfterEPR
W971100,Admin,Ordering Tests,3,2024-10-02,AfterEPR
W176557,Doctor,Updating Notes,2,2022-10-22,AfterEPR
W467070,Admin,Updating Notes,4,2019-04-10,BeforeEPR
W182536,Nurse,Discharge Summary,15,2018-12-02,BeforeEPR
W284949,Doctor,Discharge Summary,13,2019-09-27,BeforeEPR
W484178,Doctor,Ordering Tests,6,2020-05-03,BeforeEPR
W187066,Admin,Updating Notes,3,2023-10-06,AfterEPR
W254903,Admin,Documentation,11,2020-03-09,BeforeEPR
W821691,Nurse,Updating Notes,2,2022-11-21,AfterEPR
W399935,Doctor,Documentation,5,2024-07-22,AfterEPR
W152655,Nurse,Documentation,11,2021-05-01,BeforeEPR
W434878,Admin,Updating Notes,2,2022-09-10,AfterEPR
W916025,Nurse,Discharge Summary,11,2022-01-06,AfterEPR
W295897,Nurse,Discharge Summary,9,2022-07-16,AfterEPR
W590531,Admin,Ordering Tests,3,2022-04-26,AfterEPR
W936232,Nurse,Ordering Tests,3,2023-03-10,AfterEPR
W386919,Doctor,Updating Notes,4,2019-10-02,BeforeEPR
W136416,Nurse,Updating Notes,5,2019-02-06,BeforeEPR
W817561,Doctor,Ordering Tests,5,2020-12-25,BeforeEPR
W649914,Nurse,Documentation,7,2023-08-16,AfterEPR
W680832,Doctor,Documentation,10,2020-05-03,BeforeEPR
W833300,Doctor,Updating Notes,2,2022-09-02,AfterEPR
W198944,Admin,Updating Notes,3,2022-01-12,AfterEPR
W691773,Doctor,Updating Notes,3,2024-06-06,AfterEPR
W830024,Nurse,Discharge Summary,12,2022-10-05,AfterEPR
W772762,Nurse,Updating Notes,3,2021-09-12,BeforeEPR
W271986,Admin,Updating Notes,2,2024-02-04,AfterEPR
W196825,Admin,Discharge Summary,9,2023-01-18,AfterEPR
W470702,Nurse,Documentation,15,2020-02-19,BeforeEPR
W957657,Nurse,Documentation,5,2023-10-16,AfterEPR
W187524,Nurse,Documentation,8,2024-02-09,AfterEPR
W218649,Admin,Documentation,6,2023-12-24,AfterEPR
W540034,Nurse,Ordering Tests,6,2021-08-19,BeforeEPR
W971632,Doctor,Updating Notes,5,2021-06-19,BeforeEPR
W740336,Admin,Updating Notes,2,2024-02-03,AfterEPR
W668591,Admin,Documentation,5,2022-03-06,AfterEPR
W455396,Doctor,Documentation,5,2023-04-02,AfterEPR
W734872,Nurse,Updating Notes,5,2018-10-16,BeforeEPR
W737876,Nurse,Updating Notes,5,2021-12-15,BeforeEPR
W643793,Doctor,Ordering Tests,2,2022-05-07,AfterEPR
W250376,Nurse,Documentation,7,2024-03-24,AfterEPR
W434093,Nurse,Documentation,13,2018-08-18,BeforeEPR
W481770,Admin,Updating Notes,3,2023-03-21,AfterEPR
W712254,Nurse,Discharge Summary,16,2019-09-07,BeforeEPR
W208897,Nurse,Ordering Tests,2,2024-12-09,AfterEPR
W621339,Nurse,Documentation,6,2024-02-05,AfterEPR
W301199,Doctor,Ordering Tests,2,2024-04-17,AfterEPR
W423622,Nurse,Discharge Summary,11,2018-08-05,BeforeEPR
W401119,Nurse,Updating Notes,2,2024-02-26,AfterEPR
W148953,Nurse,Documentation,13,2018-05-10,BeforeEPR
W155483,Nurse,Documentation,5,2024-05-01,AfterEPR
W134429,Doctor,Discharge Summary,6,2022-10-16,AfterEPR
W187375,Doctor,Documentation,10,2021-01-26,BeforeEPR
W579991,Nurse,Discharge Summary,16,2020-02-17,BeforeEPR
W248425,Nurse,Ordering Tests,2,2024-06-21,AfterEPR
W573998,Doctor,Ordering Tests,3,2024-10-01,AfterEPR
W452810,Nurse,Updating Notes,4,2018-02-13,BeforeEPR
W708080,Doctor,Updating Notes,5,2021-02-26,BeforeEPR
W719532,Admin,Documentation,11,2018-05-16,BeforeEPR
W643238,Doctor,Documentation,11,2021-02-23,BeforeEPR
W702485,Doctor,Updating Notes,3,2024-11-26,AfterEPR
W369080,Doctor,Documentation,6,2024-06-25,AfterEPR
W302035,Admin,Updating Notes,3,2023-03-06,AfterEPR
W923883,Nurse,Updating Notes,3,2023-10-05,AfterEPR
W149874,Nurse,Discharge Summary,13,2018-01-18,BeforeEPR
W507198,Nurse,Documentation,7,2024-07-12,AfterEPR
W125914,Doctor,Updating Notes,3,2022-05-12,AfterEPR
W279026,Admin,Updating Notes,3,2024-11-18,AfterEPR
W631685,Nurse,Ordering Tests,6,2021-11-19,BeforeEPR
W245964,Admin,Ordering Tests,8,2019-10-12,BeforeEPR
W689099,Admin,Discharge Summary,16,2018-08-09,BeforeEPR
W940201,Doctor,Discharge Summary,9,2024-07-20,AfterEPR
W880385,Doctor,Documentation,6,2023-07-09,AfterEPR
W978794,Doctor,Ordering Tests,2,2024-08-26,AfterEPR
W821341,Admin,Documentation,6,2022-12-24,AfterEPR
W626088,Nurse,Discharge Summary,17,2020-07-08,BeforeEPR
W711734,Admin,Discharge Summary,12,2024-10-13,AfterEPR
W443127,Doctor,Discharge Summary,8,2021-01-24,BeforeEPR
W799315,Nurse,Ordering Tests,3,2024-04-10,AfterEPR
W222988,Nurse,Documentation,14,2020-05-16,BeforeEPR
W466499,Nurse,Discharge Summary,12,2019-10-13,BeforeEPR
W182226,Nurse,Updating Notes,3,2022-03-09,AfterEPR
W709019,Nurse,Discharge Summary,10,2023-05-25,AfterEPR
W832498,Doctor,Updating Notes,3,2021-05-21,BeforeEPR
W101857,Nurse,Ordering Tests,6,2018-12-18,BeforeEPR
W303345,Nurse,Documentation,7,2024-01-09,AfterEPR
W489067,Nurse,Discharge Summary,11,2022-05-12,AfterEPR
W240771,Nurse,Discharge Summary,9,2022-12-06,AfterEPR
W177066,Doctor,Discharge Summary,7,2023-09-06,AfterEPR
W740850,Admin,Documentation,8,2023-03-14,AfterEPR
W184560,Doctor,Discharge Summary,11,2021-09-25,BeforeEPR
W525579,Doctor,Ordering Tests,6,2018-09-27,BeforeEPR
W874481,Nurse,Updating Notes,3,2023-09-24,AfterEPR
W834035,Nurse,Updating Notes,2,2024-10-24,AfterEPR
W340834,Doctor,Ordering Tests,3,2022-09-03,AfterEPR
W802727,Admin,Ordering Tests,6,2020-02-24,BeforeEPR
W503102,Admin,Discharge Summary,7,2022-05-21,AfterEPR
W811956,Admin,Discharge Summary,17,2021-06-11,BeforeEPR
W415143,Doctor,Ordering Tests,3,2024-10-14,AfterEPR
W248668,Nurse,Ordering Tests,5,2018-10-06,BeforeEPR
W933492,Admin,Documentation,11,2019-08-11,BeforeEPR
W263525,Doctor,Discharge Summary,8,2024-01-05,AfterEPR
W815375,Nurse,Discharge Summary,10,2024-11-02,AfterEPR
W469013,Doctor,Documentation,13,2018-04-19,BeforeEPR
W377700,Nurse,Documentation,12,2020-02-27,BeforeEPR
W265783,Doctor,Ordering Tests,3,2023-07-24,AfterEPR
W496566,Nurse,Discharge Summary,9,2024-12-21,AfterEPR
W965368,Nurse,Discharge Summary,10,2023-03-23,AfterEPR
W464221,Admin,Discharge Summary,17,2020-12-07,BeforeEPR
W845664,Doctor,Updating Notes,4,2021-12-04,BeforeEPR
W354965,Admin,Discharge Summary,10,2022-07-10,AfterEPR
W383226,Nurse,Discharge Summary,15,2019-12-18,BeforeEPR
W944101,Nurse,Ordering Tests,3,2022-01-01,AfterEPR
W534822,Nurse,Documentation,6,2024-05-17,AfterEPR
W888627,Doctor,Ordering Tests,2,2023-02-26,AfterEPR
W864172,Admin,Documentation,9,2019-10-25,BeforeEPR
W185718,Admin,Discharge Summary,18,2019-07-22,BeforeEPR
W805715,Doctor,Ordering Tests,2,2024-01-24,AfterEPR
W364374,Nurse,Discharge Summary,11,2023-10-23,AfterEPR
W124101,Admin,Documentation,7,2022-02-09,AfterEPR
W195722,Nurse,Ordering Tests,6,2018-01-05,BeforeEPR
W717122,Nurse,Documentation,6,2023-07-10,AfterEPR
W535277,Doctor,Documentation,11,2018-06-11,BeforeEPR
W702567,Doctor,Ordering Tests,2,2022-08-04,AfterEPR
W900137,Admin,Documentation,7,2024-12-13,AfterEPR
W411466,Doctor,Documentation,12,2018-03-14,BeforeEPR
W990287,Admin,Updating Notes,2,2022-01-26,AfterEPR
W324098,Doctor,Updating Notes,2,2023-01-23,AfterEPR
W879991,Doctor,Ordering Tests,2,2023-06-14,AfterEPR
W958234,Doctor,Discharge Summary,9,2023-10-25,AfterEPR
W325543,Nurse,Documentation,5,2022-05-10,AfterEPR
W922064,Doctor,Discharge Summary,17,2018-05-08,BeforeEPR
W265000,Nurse,Discharge Summary,7,2022-05-17,AfterEPR
W999289,Doctor,Ordering Tests,8,2019-02-10,BeforeEPR
W239710,Nurse,Updating Notes,4,2021-07-09,BeforeEPR
W718693,Nurse,Discharge Summary,20,2021-03-26,BeforeEPR
W683587,Doctor,Discharge Summary,12,2020-05-07,BeforeEPR
W297693,Admin,Discharge Summary,17,2019-09-24,BeforeEPR
W550222,Doctor,Ordering Tests,3,2022-02-05,AfterEPR
W669517,Admin,Documentation,7,2024-07-22,AfterEPR
W436568,Doctor,Ordering Tests,3,2024-09-21,AfterEPR
W557354,Nurse,Updating Notes,4,2018-10-22,BeforeEPR
W355306,Nurse,Discharge Summary,8,2024-10-09,AfterEPR
W738278,Doctor,Documentation,6,2022-04-08,AfterEPR
W567709,Nurse,Ordering Tests,5,2021-06-27,BeforeEPR
W296348,Nurse,Ordering Tests,3,2023-12-06,AfterEPR
W781190,Admin,Discharge Summary,11,2023-08-10,AfterEPR
W355045,Doctor,Discharge Summary,17,2018-03-19,BeforeEPR
W362013,Admin,Updating Notes,4,2021-10-15,BeforeEPR
W490619,Nurse,Documentation,7,2023-09-19,AfterEPR
W332907,Admin,Ordering Tests,2,2023-11-27,AfterEPR
W670915,Doctor,Documentation,5,2024-11-14,AfterEPR
W758150,Admin,Discharge Summary,10,2024-08-26,AfterEPR
W648876,Nurse,Ordering Tests,6,2020-07-08,BeforeEPR
W690691,Doctor,Updating Notes,5,2019-07-11,BeforeEPR
W725750,Admin,Discharge Summary,18,2018-02-02,BeforeEPR
W417583,Nurse,Ordering Tests,3,2023-02-22,AfterEPR
W684043,Admin,Documentation,8,2022-04-15,AfterEPR
W592018,Admin,Documentation,11,2020-08-07,BeforeEPR
W310478,Admin,Updating Notes,3,2022-05-23,AfterEPR
W940874,Admin,Updating Notes,2,2024-10-13,AfterEPR
W933860,Admin,Documentation,7,2023-09-17,AfterEPR
W878104,Doctor,Ordering Tests,3,2022-11-10,AfterEPR
W908857,Doctor,Updating Notes,3,2024-04-04,AfterEPR
W555911,Nurse,Updating Notes,5,2018-07-03,BeforeEPR
W618833,Nurse,Updating Notes,2,2023-03-08,AfterEPR
W304741,Admin,Discharge Summary,16,2021-07-13,BeforeEPR
W107873,Nurse,Ordering Tests,2,2024-06-18,AfterEPR
W598794,Admin,Discharge Summary,8,2023-12-27,AfterEPR
W867654,Doctor,Documentation,6,2024-03-13,AfterEPR
W824281,Doctor,Documentation,7,2023-11-14,AfterEPR
W359062,Nurse,Updating Notes,2,2022-05-18,AfterEPR
W554380,Nurse,Discharge Summary,11,2022-03-16,AfterEPR
W397516,Doctor,Documentation,6,2022-04-01,AfterEPR
W358356,Doctor,Updating Notes,5,2021-02-05,BeforeEPR
W390956,Nurse,Ordering Tests,5,2020-11-03,BeforeEPR
W283177,Admin,Discharge Summary,8,2022-01-09,AfterEPR
W353474,Nurse,Updating Notes,4,2018-06-14,BeforeEPR
W992558,Nurse,Ordering Tests,2,2022-04-09,AfterEPR
W778550,Admin,Updating Notes,2,2022-07-17,AfterEPR
W317577,Doctor,Documentation,6,2022-03-09,AfterEPR
W636726,Doctor,Ordering Tests,3,2022-10-20,AfterEPR
W926238,Nurse,Documentation,5,2022-01-19,AfterEPR
W952432,Nurse,Documentation,7,2022-07-24,AfterEPR
W225106,Admin,Documentation,13,2020-12-09,BeforeEPR
W967472,Admin,Updating Notes,2,2022-03-27,AfterEPR
W624213,Admin,Discharge Summary,14,2019-02-07,BeforeEPR
W250671,Admin,Updating Notes,4,2021-09-17,BeforeEPR
W330890,Admin,Discharge Summary,8,2024-06-03,AfterEPR
W937813,Admin,Discharge Summary,9,2022-05-06,AfterEPR
W279043,Nurse,Ordering Tests,2,2024-01-03,AfterEPR
W259465,Doctor,Documentation,10,2018-10-02,BeforeEPR
W834200,Admin,Updating Notes,3,2022-08-10,AfterEPR
W310686,Nurse,Documentation,7,2023-12-23,AfterEPR
W617491,Nurse,Discharge Summary,10,2022-04-12,AfterEPR
W114818,Doctor,Updating Notes,3,2023-02-05,AfterEPR
W991051,Admin,Updating Notes,3,2024-10-05,AfterEPR
W942846,Nurse,Discharge Summary,8,2022-12-08,AfterEPR
W328649,Nurse,Ordering Tests,6,2020-03-26,BeforeEPR
W844882,Doctor,Ordering Tests,7,2021-10-06,BeforeEPR
W679173,Admin,Documentation,8,2024-12-05,AfterEPR
W778283,Doctor,Ordering Tests,2,2024-07-18,AfterEPR
W209368,Nurse,Discharge Summary,10,2019-03-16,BeforeEPR
W525954,Admin,Updating Notes,5,2021-03-13,BeforeEPR
W319322,Nurse,Documentation,4,2024-03-13,AfterEPR
W989404,Nurse,Updating Notes,3,2022-05-22,AfterEPR
W646315,Doctor,Ordering Tests,3,2024-05-27,AfterEPR
W875404,Admin,Ordering Tests,3,2024-02-27,AfterEPR
W498743,Doctor,Documentation,5,2022-05-11,AfterEPR
W932000,Doctor,Discharge Summary,12,2024-04-08,AfterEPR
W261951,Doctor,Documentation,12,2019-07-26,BeforeEPR
W993777,Admin,Discharge Summary,10,2022-08-16,AfterEPR
W784978,Nurse,Updating Notes,5,2020-12-19,BeforeEPR
W345135,Doctor,Ordering Tests,2,2022-03-25,AfterEPR
W277102,Doctor,Ordering Tests,5,2018-09-26,BeforeEPR
W762034,Doctor,Documentation,15,2019-03-26,BeforeEPR
W185783,Doctor,Updating Notes,3,2022-09-01,AfterEPR
W546904,Nurse,Documentation,6,2024-12-05,AfterEPR
W845614,Admin,Documentation,12,2019-07-21,BeforeEPR
W249599,Nurse,Ordering Tests,2,2023-09-23,AfterEPR
W651047,Doctor,Documentation,12,2019-03-18,BeforeEPR
W717099,Admin,Discharge Summary,14,2020-05-23,BeforeEPR
W521022,Admin,Discharge Summary,10,2024-07-17,AfterEPR
W684736,Doctor,Updating Notes,6,2021-03-07,BeforeEPR
W102263,Nurse,Updating Notes,5,2020-06-25,BeforeEPR
W568452,Nurse,Documentation,4,2023-08-23,AfterEPR
W470722,Nurse,Documentation,7,2022-04-23,AfterEPR
W621850,Nurse,Discharge Summary,15,2021-12-01,BeforeEPR
W975827,Nurse,Ordering Tests,3,2022-10-02,AfterEPR
W664805,Admin,Ordering Tests,7,2021-04-26,BeforeEPR
W321737,Doctor,Discharge Summary,19,2018-11-24,BeforeEPR
W767049,Admin,Updating Notes,2,2022-10-19,AfterEPR
W943053,Admin,Updating Notes,2,2022-05-10,AfterEPR
W567034,Nurse,Ordering Tests,3,2024-06-11,AfterEPR
W165686,Nurse,Documentation,11,2020-10-25,BeforeEPR
W246020,Admin,Ordering Tests,6,2018-06-24,BeforeEPR
W444436,Nurse,Ordering Tests,6,2020-06-24,BeforeEPR
W989596,Doctor,Updating Notes,3,2018-09-04,BeforeEPR
W666624,Nurse,Documentation,8,2022-12-22,AfterEPR
W165467,Nurse,Ordering Tests,5,2021-02-15,BeforeEPR
W646509,Nurse,Discharge Summary,11,2024-04-01,AfterEPR
W762056,Nurse,Discharge Summary,18,2019-05-15,BeforeEPR
W586579,Doctor,Documentation,6,2022-05-07,AfterEPR
W142260,Doctor,Ordering Tests,2,2022-05-13,AfterEPR
W990629,Admin,Documentation,9,2023-06-22,AfterEPR
W893191,Nurse,Discharge Summary,8,2022-06-14,AfterEPR
W968876,Admin,Discharge Summary,12,2022-08-12,AfterEPR
W533807,Nurse,Updating Notes,3,2024-06-16,AfterEPR
W501302,Admin,Updating Notes,5,2019-12-15,BeforeEPR
W643515,Doctor,Ordering Tests,3,2022-11-13,AfterEPR
W519884,Nurse,Updating Notes,3,2022-11-27,AfterEPR
W229551,Admin,Discharge Summary,15,2020-10-22,BeforeEPR
W137129,Admin,Discharge Summary,12,2021-07-04,BeforeEPR
W382546,Doctor,Discharge Summary,15,2020-11-19,BeforeEPR
W308443,Nurse,Discharge Summary,9,2023-06-16,AfterEPR
W549198,Nurse,Discharge Summary,17,2021-08-21,BeforeEPR
W866762,Nurse,Updating Notes,3,2024-01-20,AfterEPR
W277329,Nurse,Discharge Summary,16,2020-09-11,BeforeEPR
W482807,Nurse,Discharge Summary,9,2022-04-20,AfterEPR
W750904,Nurse,Discharge Summary,11,2023-11-07,AfterEPR
W937507,Doctor,Updating Notes,5,2019-11-19,BeforeEPR
W557901,Doctor,Discharge Summary,10,2022-02-15,AfterEPR
W162076,Nurse,Ordering Tests,7,2021-01-23,BeforeEPR
W896655,Admin,Updating Notes,3,2023-06-17,AfterEPR
W502372,Admin,Updating Notes,5,2021-10-22,BeforeEPR
W638370,Doctor,Discharge Summary,12,2018-10-13,BeforeEPR
W253719,Admin,Documentation,9,2018-08-04,BeforeEPR
W320697,Doctor,Documentation,7,2024-11-20,AfterEPR
W321770,Doctor,Documentation,6,2024-02-12,AfterEPR
W890786,Doctor,Updating Notes,5,2020-01-27,BeforeEPR
W895639,Admin,Discharge Summary,13,2021-03-19,BeforeEPR
W647632,Admin,Ordering Tests,3,2022-01-10,AfterEPR
W130450,Admin,Documentation,8,2023-10-22,AfterEPR
W273907,Admin,Ordering Tests,5,2018-12-10,BeforeEPR
W907751,Admin,Ordering Tests,5,2021-05-02,BeforeEPR
W318722,Doctor,Updating Notes,3,2023-11-22,AfterEPR
W171226,Admin,Discharge Summary,14,2021-01-02,BeforeEPR
W423668,Nurse,Ordering Tests,2,2022-11-15,AfterEPR
W613214,Admin,Discharge Summary,13,2018-09-11,BeforeEPR
W363260,Nurse,Updating Notes,3,2023-10-10,AfterEPR
W105330,Nurse,Ordering Tests,3,2023-07-09,AfterEPR
W717952,Doctor,Ordering Tests,3,2023-04-26,AfterEPR
W251932,Admin,Ordering Tests,5,2020-07-19,BeforeEPR
W903480,Doctor,Discharge Summary,9,2022-07-20,AfterEPR
W661823,Nurse,Ordering Tests,3,2022-04-07,AfterEPR
W449134,Admin,Updating Notes,1,2023-01-15,AfterEPR
W429048,Admin,Ordering Tests,6,2021-06-23,BeforeEPR
W145974,Nurse,Updating Notes,2,2023-11-15,AfterEPR
W397654,Admin,Updating Notes,3,2023-01-27,AfterEPR
W347008,Admin,Discharge Summary,8,2023-05-13,AfterEPR
W631608,Nurse,Documentation,14,2018-11-13,BeforeEPR
W614784,Admin,Ordering Tests,3,2022-04-24,AfterEPR
W244904,Admin,Ordering Tests,2,2022-01-17,AfterEPR
W818497,Nurse,Updating Notes,5,2020-12-18,BeforeEPR
W360640,Admin,Ordering Tests,7,2020-12-25,BeforeEPR
W388185,Nurse,Updating Notes,5,2021-12-20,BeforeEPR
W896020,Nurse,Discharge Summary,15,2019-04-27,BeforeEPR
W392991,Admin,Documentation,7,2024-02-14,AfterEPR
W461330,Admin,Updating Notes,4,2019-09-19,BeforeEPR
W721337,Doctor,Ordering Tests,2,2023-06-12,AfterEPR
W851100,Admin,Ordering Tests,3,2024-11-02,AfterEPR
W698404,Doctor,Updating Notes,2,2024-12-11,AfterEPR
W568790,Admin,Updating Notes,4,2019-06-08,BeforeEPR
W706112,Nurse,Updating Notes,6,2020-07-23,BeforeEPR
W328250,Nurse,Ordering Tests,6,2018-04-10,BeforeEPR
W501317,Admin,Discharge Summary,11,2022-02-20,AfterEPR
W813988,Doctor,Updating Notes,2,2024-02-22,AfterEPR
W905086,Nurse,Documentation,12,2021-08-22,BeforeEPR
W799706,Doctor,Ordering Tests,2,2023-04-26,AfterEPR
